id,question,opa,opb,opc,opd,cop,choice_type,exp,subject_name,topic_name,prompt,llama_response
0270af35-eb8b-4c23-b7fb-31e989140960,All of the following can be used to treat alcohol dependence except,Naltrexone,Acamprosate,Flumazenil,Disulfiram,2,multi,Naltrexone is orally effective opiod antagonist useful in alcohol withdrawal. Acamprosate an NMDA receptor antagonist is useful in preventing relapse. Disulfiram is used to make alcohol consumption an unpleasant experience. It inhibit the enzyme aldehyde dehydrogenase. Ref: KD Tripathi 8th ed.,Pharmacology,Central Nervous system,"You are an assistant specializing in Pharmacology. Please select the correct option from the given choices for the following multiple-choice question related to Pharmacology. 
            Each question will have four options (A, B, C, or D). After selecting the correct option, provide a detailed explanation that includes the reasoning behind your choice, supported by relevant pharmacological knowledge and information.

            Please format your response in JSON as shown below:
            {
                ""Correct answer"": ""A"",
                ""Reasoning"": ""[Provide reasoning that clearly explains why option A is the correct choice, including relevant pharmacological details and knowledge.]""
            }

            Question:
            All of the following can be used to treat alcohol dependence except

            Options:
            A) Naltrexone
            B) Acamprosate
            C) Flumazenil
            D) Disulfiram","{
""Correct answer"": ""C"",
""Reasoning"": ""The correct answer is option C, Flumazenil. 

Flumazenil is a competitive benzodiazepine receptor antagonist used to treat benzodiazepine overdose. It is not used to treat alcohol dependence. 

On the other hand, Naltrexone (option A) is an opioid receptor antagonist that can help reduce the craving for alcohol and the risk of relapse in individuals with alcohol dependence. 

Acamprosate (option B) is a medication that can help individuals with alcohol dependence to maintain abstinence by reducing symptoms of withdrawal and craving. 

Disulfiram (option D) is a medication that works by causing unpleasant symptoms such as nausea, vomiting, and headaches when alcohol is consumed, thereby deterring the individual from drinking. 

Therefore, all options except Flumazenil are used to treat alcohol dependence.""
}"
d3d67009-2921-4da2-9482-bd1a5cc49538,All of the following side effects are produced by Cisplatin except,Ototoxicity,Nephrotoxicity,Coasting effect,Pulmonary fibrosis,3,multi,"Cisplatin can cause ototoxicity, nephrotoxicity, coasting effect (peripheral neuropathy) and severe nausea and vomiting.
Pulmonary fibrosis is seen with Bleomycin and Busulfan.",Pharmacology,,"You are an assistant specializing in Pharmacology. Please select the correct option from the given choices for the following multiple-choice question related to Pharmacology. 
            Each question will have four options (A, B, C, or D). After selecting the correct option, provide a detailed explanation that includes the reasoning behind your choice, supported by relevant pharmacological knowledge and information.

            Please format your response in JSON as shown below:
            {
                ""Correct answer"": ""A"",
                ""Reasoning"": ""[Provide reasoning that clearly explains why option A is the correct choice, including relevant pharmacological details and knowledge.]""
            }

            Question:
            All of the following side effects are produced by Cisplatin except

            Options:
            A) Ototoxicity
            B) Nephrotoxicity
            C) Coasting effect
            D) Pulmonary fibrosis","{
""Correct answer"": ""D"",
""Reasoning"": ""Cisplatin is a chemotherapy medication known to cause several side effects. Ototoxicity (A) is a well-documented adverse effect of cisplatin, which can lead to permanent hearing loss and tinnitus. Nephrotoxicity (B) is another common side effect, causing kidney damage and impaired renal function. The 'coasting effect' (C) refers to the phenomenon where the side effects of cisplatin, particularly nausea and vomiting, can persist or worsen after the cessation of treatment. However, pulmonary fibrosis (D) is not a commonly associated side effect of cisplatin. Pulmonary fibrosis is more commonly related to medications like bleomycin, busulfan, and methotrexate. Therefore, option D is the correct answer.""
}"
ebff54b9-c931-4287-9c78-35b2e07cdf86,All statements are true except remifentanil is true except,Useful for sho painful procedures,Metabolized by plasma esterases,Equipotent as fentanyl,Long acting anesthetic,3,multi,"Refer Goodman Gilman 11/e p 572 Remifentanil is shoest acting opioid due to its metabolism by plasma esterases Due to its sho duration of action, it is indicated for sho term painful procedures Intravenous bolus dosing is not practical Potency is equal to fentanyl",Pharmacology,Anesthesia,"You are an assistant specializing in Pharmacology. Please select the correct option from the given choices for the following multiple-choice question related to Pharmacology. 
            Each question will have four options (A, B, C, or D). After selecting the correct option, provide a detailed explanation that includes the reasoning behind your choice, supported by relevant pharmacological knowledge and information.

            Please format your response in JSON as shown below:
            {
                ""Correct answer"": ""A"",
                ""Reasoning"": ""[Provide reasoning that clearly explains why option A is the correct choice, including relevant pharmacological details and knowledge.]""
            }

            Question:
            All statements are true except remifentanil is true except

            Options:
            A) Useful for sho painful procedures
            B) Metabolized by plasma esterases
            C) Equipotent as fentanyl
            D) Long acting anesthetic","{
    ""Correct answer"": ""D"",
    ""Reasoning"": ""Remifentanil is a short-acting opioid analgesic, not a long-acting anesthetic. It has a rapid onset and offset of action due to its metabolism by plasma esterases. This makes it particularly useful for short painful procedures, such as colonoscopies or other brief medical interventions. Remifentanil is also equipotent to fentanyl, meaning they have similar potency as analgesics. Therefore, option D, 'Long acting anesthetic', is the incorrect statement about remifentanil.""
}"
720e1e5d-cacc-4bd0-8d66-a6c3d32a32fb,Chronotrophic means: March 2010,Drugs affecting the contractility of hea,Drugs affecting hea rate,Drugs affecting the myocardial blood flow,Drugs affecting diastolic relaxation,1,single,"Ans. B: Drugs affecting hea rate Chronotropic effects are those drugs that change the hea rate. Chronotropic drugs may change the hea rate by affecting the nerves controlling the hea, or by changing the rhythm produced by the sinoatrial node. Positive chronotropes increase hea rate; negative chronotropes decrease hea rate. A dromotrope affects Atrioventricular node (AV node) conduction. A positive dromotrope increases AV nodal conduction, and a negative dromotrope decreases AV nodal conduction. A lusitrope is an agent that affects diastolic relaxation. Inotropes affects contractility of the hea. Chronotropic variables in systolic myocardial performance can be split left and right. Left sided systolic chronotropy can be appreciated as Aoic Valve open to close time. Right sided variables are represented by Pulmonary valve open to close time. Inveed as diastolic chronotropy, the variables are aoic valve close to open and pulmonic close to open time.",Pharmacology,,"You are an assistant specializing in Pharmacology. Please select the correct option from the given choices for the following multiple-choice question related to Pharmacology. 
            Each question will have four options (A, B, C, or D). After selecting the correct option, provide a detailed explanation that includes the reasoning behind your choice, supported by relevant pharmacological knowledge and information.

            Please format your response in JSON as shown below:
            {
                ""Correct answer"": ""A"",
                ""Reasoning"": ""[Provide reasoning that clearly explains why option A is the correct choice, including relevant pharmacological details and knowledge.]""
            }

            Question:
            Chronotrophic means: March 2010

            Options:
            A) Drugs affecting the contractility of hea
            B) Drugs affecting hea rate
            C) Drugs affecting the myocardial blood flow
            D) Drugs affecting diastolic relaxation","{
""Correct answer"": ""B"",
""Reasoning"": ""The correct answer is option B) Drugs affecting heart rate. The term 'chronotrophic' refers to the effect of a drug on the heart rate. Chrono means time and tropic means turning or affecting, so chronotropic effects are those that alter the heart rate. Drugs that increase heart rate are said to have a positive chronotropic effect, while those that decrease heart rate have a negative chronotropic effect. This is in contrast to inotropes, which affect the contractility of the heart, and dromotropes, which affect the conduction of the heart. Understanding the chronotropic effects of a drug is important in pharmacology, as it can have significant implications for cardiac function and overall patient health.""
}"
caccb5da-ef4b-44ad-bbde-9e54b45aecc5,Epinephrine added to a solution of lignocaine for a peripheral nerve block will :,Increase risk of convulsions,Increase the duration of action of the local anesthetic,Both (a) and (b),None of these,1,multi,,Pharmacology,,"You are an assistant specializing in Pharmacology. Please select the correct option from the given choices for the following multiple-choice question related to Pharmacology. 
            Each question will have four options (A, B, C, or D). After selecting the correct option, provide a detailed explanation that includes the reasoning behind your choice, supported by relevant pharmacological knowledge and information.

            Please format your response in JSON as shown below:
            {
                ""Correct answer"": ""A"",
                ""Reasoning"": ""[Provide reasoning that clearly explains why option A is the correct choice, including relevant pharmacological details and knowledge.]""
            }

            Question:
            Epinephrine added to a solution of lignocaine for a peripheral nerve block will :

            Options:
            A) Increase risk of convulsions
            B) Increase the duration of action of the local anesthetic
            C) Both (a) and (b)
            D) None of these","{
    ""Correct answer"": ""B"",
    ""Reasoning"": ""Epinephrine, also known as adrenaline, is a vasoconstrictor that can be added to local anesthetic solutions, including lignocaine, for peripheral nerve blocks. The addition of epinephrine to lignocaine serves several purposes. Firstly, it reduces the systemic absorption of lignocaine, which decreases the risk of systemic toxicity. Secondly, it prolongs the duration of action of lignocaine by reducing its clearance from the injection site. This is because epinephrine causes vasoconstriction, which decreases blood flow to the injection site, thereby reducing the amount of lignocaine that is absorbed into the systemic circulation. As a result, the local anesthetic effects of lignocaine are prolonged. There is no evidence to suggest that the addition of epinephrine to lignocaine increases the risk of convulsions. Therefore, the correct answer is option B) Increase the duration of action of the local anesthetic.""
}"
a5b2e089-3e8a-490a-9387-74687302149f,ACE inhibitor contraindicated in which of the following condition:,Bilateral renal artery stenosis,Chronic kidney disease,Post myocardial infarction,Diabetes mellitus,0,single,"Ans. (a) Bilateral renal artery stenosisRef. Katzung's pharmacology 10th ed. Ch 11* ACEI inhibits the converting enzyme peptidyl dipeptidase that hydrolyzes angiotensin I to angiotensin II and (under the name plasma kininase) inactivates bradykinin, a potent vasodilator, which works at least in part by stimulating release of nitric oxide and prostacyclin.* Drugs under this class are: Captopril, Enalapril, Lisinopril, Benazepril, fosinopril, moexipril, perindopril, quinapril, ramipril, and trandolapril.* ACE inhibitors have a particularly useful role in treating patients with chronic kidney disease because they diminish proteinuria and stabilize renal function (even in the absence of lowering of blood pressure).* ACE inhibitors have also proved to be extremely useful in the treatment of heart failure, and after myocardial infarction, and* There is recent evidence that ACE inhibitors reduce the incidence of diabetes in patients with high cardiovascular risk.",Pharmacology,ACE Inhibitors,"You are an assistant specializing in Pharmacology. Please select the correct option from the given choices for the following multiple-choice question related to Pharmacology. 
            Each question will have four options (A, B, C, or D). After selecting the correct option, provide a detailed explanation that includes the reasoning behind your choice, supported by relevant pharmacological knowledge and information.

            Please format your response in JSON as shown below:
            {
                ""Correct answer"": ""A"",
                ""Reasoning"": ""[Provide reasoning that clearly explains why option A is the correct choice, including relevant pharmacological details and knowledge.]""
            }

            Question:
            ACE inhibitor contraindicated in which of the following condition:

            Options:
            A) Bilateral renal artery stenosis
            B) Chronic kidney disease
            C) Post myocardial infarction
            D) Diabetes mellitus","{
    ""Correct answer"": ""A"",
    ""Reasoning"": ""ACE inhibitors are contraindicated in bilateral renal artery stenosis because they can further compromise renal function and lead to acute kidney injury or even acute renal failure. This is due to the fact that ACE inhibitors decrease angiotensin II-mediated vasoconstriction of the efferent arteriole in the kidney, which can exacerbate renal ischemia in patients with bilateral renal artery stenosis. In patients with bilateral renal artery stenosis, the kidneys are already compromised, and the use of ACE inhibitors can further reduce renal perfusion, leading to worsening of renal function. Therefore, ACE inhibitors are contraindicated in this condition to avoid precipitating acute kidney injury or failure.""
}"
6b4bcf23-327e-462a-8d79-d800eaff5e89,"Pentamidine therapy causes all, EXCEPT ?",Upper lobe infiltrates,Cavitation,Extrathoracic manifestation,None,3,multi,"Ans. is None o Patients who receive aerosolized pentamidine have increased frequency of upper lobe infiltrates. Pneumothorax also occurs. o Risk factor for extrapulmonary spread in patients with HIV is the administration of aerosolized pentamidine. o In patients with PCP who have been receiving aerosolized pentamidine for prophylaxis, one may see an X-ray picture of upper lobe cavitary disease.",Pharmacology,,"You are an assistant specializing in Pharmacology. Please select the correct option from the given choices for the following multiple-choice question related to Pharmacology. 
            Each question will have four options (A, B, C, or D). After selecting the correct option, provide a detailed explanation that includes the reasoning behind your choice, supported by relevant pharmacological knowledge and information.

            Please format your response in JSON as shown below:
            {
                ""Correct answer"": ""A"",
                ""Reasoning"": ""[Provide reasoning that clearly explains why option A is the correct choice, including relevant pharmacological details and knowledge.]""
            }

            Question:
            Pentamidine therapy causes all, EXCEPT ?

            Options:
            A) Upper lobe infiltrates
            B) Cavitation
            C) Extrathoracic manifestation
            D) None","{
""Correct answer"": ""D"",
""Reasoning"": ""Pentamidine therapy is used to treat Pneumocystis jirovecii pneumonia (PCP), a fungal infection that commonly affects individuals with compromised immune systems, such as those with HIV/AIDS. The correct options A, B, and C are all potential adverse effects or manifestations of PCP, which can be exacerbated by pentamidine therapy.

Upper lobe infiltrates (Option A) are a common radiological finding in patients with PCP, and pentamidine can contribute to the development of these infiltrates.

Cavitation (Option B) is a known complication of PCP, and pentamidine therapy can increase the risk of cavitation, especially in patients with advanced disease.

Extrathoracic manifestations (Option C) of PCP can also occur, including involvement of other organs such as the liver, spleen, and lymph nodes. Pentamidine therapy may not directly cause these extrathoracic manifestations but can contribute to their severity.

Therefore, the correct answer is Option D, 'None', as all the other options are potential consequences of pentamidine therapy in the context of PCP.""
}"
50cb0de0-10bf-4040-adbe-047f0ab6fbad,Depression is not a side effect of,Propanolol,Oral contraceptives,Reserpine,Flupenthixol,3,single,"Answer is option4, flupenthisol. The antidepressive and anxiolytic efficacy of flupenthixol has been investigated in numerous controlled and open trials involving patients with endogenous, reactive as well as senile depressions. When administered at a mean daily single or multiple dose of 1-2 mg, flupenthixol proved to be a very effective and well-tolerated antidepressant. As opposed to some of the currently available antidepressants, flupenthixol has a rapid onset of action which is often displayed within the first 2-3 days following its application. Ref:",Pharmacology,Central Nervous system,"You are an assistant specializing in Pharmacology. Please select the correct option from the given choices for the following multiple-choice question related to Pharmacology. 
            Each question will have four options (A, B, C, or D). After selecting the correct option, provide a detailed explanation that includes the reasoning behind your choice, supported by relevant pharmacological knowledge and information.

            Please format your response in JSON as shown below:
            {
                ""Correct answer"": ""A"",
                ""Reasoning"": ""[Provide reasoning that clearly explains why option A is the correct choice, including relevant pharmacological details and knowledge.]""
            }

            Question:
            Depression is not a side effect of

            Options:
            A) Propanolol
            B) Oral contraceptives
            C) Reserpine
            D) Flupenthixol","{
""Correct answer"": ""D"",
""Reasoning"": ""Depression is not a side effect of Flupenthixol. Flupenthixol is an antipsychotic medication that is used to treat symptoms of psychosis, such as those seen in schizophrenia. It is a thioxanthene, which is a type of typical antipsychotic. Antipsychotics, including Flupenthixol, can have a range of side effects, including extrapyramidal symptoms, sedation, and anticholinergic effects, but depression is not typically listed as a side effect.

On the other hand, the other options are all associated with depression as a potential side effect. Propranolol (Option A) is a beta blocker that can cause depression, especially in individuals with pre-existing depression. Oral contraceptives (Option B) have also been linked to depression in some individuals. Reserpine (Option C) is an antipsychotic that is known to cause depression, as well as other psychiatric symptoms, due to its ability to deplete neurotransmitters such as serotonin and norepinephrine. Therefore, based on the pharmacological profile of each drug, Flupenthixol is the correct answer.""
}"
0bc67e92-c62b-4458-8966-4411a6fdad85,Drug of choice for pregnant female suspected of having a baby with congenital adrenal hyperplasia,Dexamethasone,Betamethasone,Hydrocoisone,Prednisolone,0,single,Refer Goodman Gilman 12/e p 123 To suppress fetal androgen production effectively band consequent virilization Dexamethasone must be initiated before 10 weeks of gestation To treat congenital adrenal hyperplasia is baby hydrocoisone is used.,Pharmacology,Endocrinology,"You are an assistant specializing in Pharmacology. Please select the correct option from the given choices for the following multiple-choice question related to Pharmacology. 
            Each question will have four options (A, B, C, or D). After selecting the correct option, provide a detailed explanation that includes the reasoning behind your choice, supported by relevant pharmacological knowledge and information.

            Please format your response in JSON as shown below:
            {
                ""Correct answer"": ""A"",
                ""Reasoning"": ""[Provide reasoning that clearly explains why option A is the correct choice, including relevant pharmacological details and knowledge.]""
            }

            Question:
            Drug of choice for pregnant female suspected of having a baby with congenital adrenal hyperplasia

            Options:
            A) Dexamethasone
            B) Betamethasone
            C) Hydrocoisone
            D) Prednisolone","{
""Correct answer"": ""A"",
""Reasoning"": ""Dexamethasone is the correct answer because it is the drug of choice for pregnant females suspected of having a baby with congenital adrenal hyperplasia (CAH). CAH is a group of genetic disorders that affect the production of adrenal hormones, leading to an overproduction of androgens. Prenatal treatment with dexamethasone has been shown to reduce the virilization of female fetuses affected with CAH. Dexamethasone is the preferred glucocorticoid for this indication because of its ability to cross the placenta and suppress the production of androgens by the fetal adrenal glands. Additionally, dexamethasone has a longer half-life and is more potent than other glucocorticoids, making it more effective in reducing the risk of virilization. Betamethasone, hydrocortisone, and prednisolone are not preferred for this indication due to their shorter half-lives and lower potency, which may result in inadequate suppression of androgen production.""
}"
e1a6bd20-0da6-47b4-9f16-bca48ed0f609,Thiopentone is absolutely contraindicated in,Porphyria,Moribund patients,Increased intracranial pressure,Meningitis,0,single,"(Porphyria): (381 -- KDT 7th edition; 536- Goodman 12th7or variegate)Thiopentone can precipitate acut intermittent or variegate porphyria in susceptible individuals therefore contraindicated. The abnormal synthesis of protoporphyrin (important in hemoglobin production) results in excess porphobilinogen. Barbiturates induce amino levulinic acid synthase, an enzyme responsible for phosphobilinogen synthesis, This leads to excessive porphobilinogen levels and can precipitate acute porphyric crises, that are manifested by severe abdominal pain, nausea, vomiting, psychiatric disorders and neurologic abnormalities",Pharmacology,Anaesthesia,"You are an assistant specializing in Pharmacology. Please select the correct option from the given choices for the following multiple-choice question related to Pharmacology. 
            Each question will have four options (A, B, C, or D). After selecting the correct option, provide a detailed explanation that includes the reasoning behind your choice, supported by relevant pharmacological knowledge and information.

            Please format your response in JSON as shown below:
            {
                ""Correct answer"": ""A"",
                ""Reasoning"": ""[Provide reasoning that clearly explains why option A is the correct choice, including relevant pharmacological details and knowledge.]""
            }

            Question:
            Thiopentone is absolutely contraindicated in

            Options:
            A) Porphyria
            B) Moribund patients
            C) Increased intracranial pressure
            D) Meningitis","{
""Correct answer"": ""A"",
""Reasoning"": ""Thiopentone is absolutely contraindicated in patients with porphyria. This is because thiopentone can trigger an acute attack of porphyria, a group of rare genetic disorders characterized by abnormalities in heme biosynthesis. Thiopentone, a barbiturate, can induce the enzyme delta-aminolevulinic acid synthase, which is involved in heme synthesis. This can exacerbate the porphyric crisis, leading to severe and potentially life-threatening complications. Therefore, the use of thiopentone in patients with porphyria is strictly contraindicated. In contrast, thiopentone can be used with caution in patients with increased intracranial pressure (option C) or meningitis (option D), although its use may not be ideal in these conditions. Moribund patients (option B) may require anesthesia, but thiopentone is not necessarily contraindicated in these patients.""
}"
d235443a-1365-4569-b5f1-039be4c7d9a1,Which of the following analgesics should not be given in acute MI ?,Methadone,Morphine,Buprenorphine,Pentazocine,3,single,,Pharmacology,,"You are an assistant specializing in Pharmacology. Please select the correct option from the given choices for the following multiple-choice question related to Pharmacology. 
            Each question will have four options (A, B, C, or D). After selecting the correct option, provide a detailed explanation that includes the reasoning behind your choice, supported by relevant pharmacological knowledge and information.

            Please format your response in JSON as shown below:
            {
                ""Correct answer"": ""A"",
                ""Reasoning"": ""[Provide reasoning that clearly explains why option A is the correct choice, including relevant pharmacological details and knowledge.]""
            }

            Question:
            Which of the following analgesics should not be given in acute MI ?

            Options:
            A) Methadone
            B) Morphine
            C) Buprenorphine
            D) Pentazocine","{
    ""Correct answer"": ""D"",
    ""Reasoning"": ""The correct answer is D) Pentazocine. Pentazocine is a mixed agonist-antagonist analgesic that can increase cardiac workload, heart rate, and blood pressure. In acute myocardial infarction (MI), it is contraindicated because it can exacerbate the ischemic injury and worsen the cardiac condition. Additionally, pentazocine can cause an increase in pulmonary arterial pressure, which can further compromise cardiac function.

On the other hand, morphine (option B) is the analgesic of choice in acute MI. It can help reduce the pain associated with MI, decrease anxiety, and lower the heart rate, which can reduce the cardiac workload. Buprenorphine (option C) is a partial opioid agonist that can also be used as an analgesic, but it is not typically used in acute MI. Methadone (option A) is a synthetic opioid that can be used for chronic pain management, but it is not typically used in acute MI.

Therefore, based on the pharmacological properties and indications of these analgesics, pentazocine should not be given in acute MI.""
}"
ec7e2ab8-cd9b-4082-a31a-b40c1de2911d,"Which of the following will you like to give to a pregnant patient to decrease the risk of neural tube defects in the offspring, if your patient is receiving antiepileptic drugs ?",Folic acid,Vitamin A,Vitamin E,Pyridoxine,0,single,,Pharmacology,,"You are an assistant specializing in Pharmacology. Please select the correct option from the given choices for the following multiple-choice question related to Pharmacology. 
            Each question will have four options (A, B, C, or D). After selecting the correct option, provide a detailed explanation that includes the reasoning behind your choice, supported by relevant pharmacological knowledge and information.

            Please format your response in JSON as shown below:
            {
                ""Correct answer"": ""A"",
                ""Reasoning"": ""[Provide reasoning that clearly explains why option A is the correct choice, including relevant pharmacological details and knowledge.]""
            }

            Question:
            Which of the following will you like to give to a pregnant patient to decrease the risk of neural tube defects in the offspring, if your patient is receiving antiepileptic drugs ?

            Options:
            A) Folic acid
            B) Vitamin A
            C) Vitamin E
            D) Pyridoxine","{
""Correct answer"": ""A"",
""Reasoning"": ""The correct answer is A) Folic acid. This is because folic acid supplementation has been shown to decrease the risk of neural tube defects (NTDs) in the offspring of women taking antiepileptic drugs during pregnancy. Antiepileptic drugs, particularly those that inhibit folate metabolism, can increase the risk of NTDs. Folic acid is essential for the closure of the neural tube during embryonic development, and supplementation with folic acid has been proven to reduce the risk of NTDs. The American College of Obstetricians and Gynecologists (ACOG) recommends that all women of childbearing age take a daily supplement of folic acid, especially those taking antiepileptic drugs. Vitamin A, Vitamin E, and pyridoxine do not have a proven role in reducing the risk of NTDs in this context.""
}"
0c030bfa-2ea3-4681-92dd-3ad00bba609b,Drug of choice for acute severe asthma is: September 2006,Sho acting beta 2 agonists,Long acting beta 2 agonists,Oral theophylline,Inhaled ipratropium bromide,0,single,Ans. A: Sho acting beta 2 agonists Severe asthma (Continuous symptoms; activity limitation; frequent exacerbations/hospitalization) requires: Regular high dose of inhaled steroid (800-2000 microgram/ day) through a large volume spacer device and inhaled long acting beta2 agonist (Salmeterol). Additional treatment with one or more of the following: Leukotriene antagonist/Sustained release oral theophylline/ oral beta2 agonist/ inhaled ipratropium bromide. Rescue treatment with sho acting inhaled beta2 agonist In patients not adequately controlled or those needing frequent emergency care-institute oral steroid therapy.,Pharmacology,,"You are an assistant specializing in Pharmacology. Please select the correct option from the given choices for the following multiple-choice question related to Pharmacology. 
            Each question will have four options (A, B, C, or D). After selecting the correct option, provide a detailed explanation that includes the reasoning behind your choice, supported by relevant pharmacological knowledge and information.

            Please format your response in JSON as shown below:
            {
                ""Correct answer"": ""A"",
                ""Reasoning"": ""[Provide reasoning that clearly explains why option A is the correct choice, including relevant pharmacological details and knowledge.]""
            }

            Question:
            Drug of choice for acute severe asthma is: September 2006

            Options:
            A) Sho acting beta 2 agonists
            B) Long acting beta 2 agonists
            C) Oral theophylline
            D) Inhaled ipratropium bromide","{
""Correct answer"": ""A"",
""Reasoning"": ""The correct answer is option A, Sho acting beta 2 agonists. In acute severe asthma, the goal is to relieve bronchospasm and improve lung function quickly. Short-acting beta 2 agonists (SABAs), such as salbutamol or albuterol, are the most effective and rapid-acting bronchodilators available. They work by stimulating beta 2 receptors in the airways, causing relaxation of airway smooth muscle and resulting in bronchodilation. SABAs have a rapid onset of action (within 5-10 minutes) and a short duration of action (4-6 hours), making them ideal for acute asthma exacerbations. They are also the recommended first-line therapy for acute asthma exacerbations by asthma management guidelines. In contrast, long-acting beta 2 agonists (LABAs) have a slower onset of action and are used for maintenance therapy, not for acute exacerbations. Oral theophylline is a bronchodilator, but its onset of action is slower and its efficacy is less than SABAs. Inhaled ipratropium bromide is an anticholinergic bronchodilator that is sometimes added to SABAs in severe asthma, but it is not the primary drug of choice for acute severe asthma.""
}"
11c4dd07-1c91-47b8-8b9f-f9182ac9e5b1,Anakinra is a -,IL - 1 antagonist,IL - 2 antagonist,IL - 6 antagonist,IL - 10 antagonist,0,single,"Ans. is 'a' i.e., IL-1 antagonisto Anakinra is an IL-1 antagonist.o It is used for some rare syndromes dependent on IL-1 production :Neonatal - onset inflammatory diseaseMuckle - Wells syndromeFamilial cold urticariaSystemic juvenile - onset inflammatory arthritisRA",Pharmacology,Immunomodulator,"You are an assistant specializing in Pharmacology. Please select the correct option from the given choices for the following multiple-choice question related to Pharmacology. 
            Each question will have four options (A, B, C, or D). After selecting the correct option, provide a detailed explanation that includes the reasoning behind your choice, supported by relevant pharmacological knowledge and information.

            Please format your response in JSON as shown below:
            {
                ""Correct answer"": ""A"",
                ""Reasoning"": ""[Provide reasoning that clearly explains why option A is the correct choice, including relevant pharmacological details and knowledge.]""
            }

            Question:
            Anakinra is a -

            Options:
            A) IL - 1 antagonist
            B) IL - 2 antagonist
            C) IL - 6 antagonist
            D) IL - 10 antagonist","{
    ""Correct answer"": ""A"",
    ""Reasoning"": ""Anakinra is a recombinant human interleukin-1 receptor antagonist (IL-1Ra). It is a biological response modifier that binds to the interleukin-1 receptor, thereby blocking the action of interleukin-1 (IL-1), a pro-inflammatory cytokine. Anakinra is used to treat rheumatoid arthritis, particularly in patients who have not responded to other disease-modifying antirheumatic drugs (DMARDs). IL-1 is a cytokine that plays a key role in the pathogenesis of rheumatoid arthritis, and blocking its action with anakinra can help reduce inflammation and improve symptoms. Therefore, option A, IL-1 antagonist, is the correct answer.""
}"
999fae05-0f74-4b1a-b0c2-4144fd410e04,"A three year old child is brought to the emergency depament having just ingested a large overdose of an antihistaminic drug. This drug is a weak base capable of entering most tissues including the brain. On physical examination the hea rate is 100/ minute, blood pressure is 110/60 mm Hg and the respiratory rate is 20/ minute. In this case of poisoning:","Urinary excretion would be accelerated by administration of NH4Cl, an acidifying agent","Urinary excretion would be accelerated by administration of NaHCO 3, an alkalinizing agent",More of the drug would be ionized at blood pH than at stomach pH,Absorption of the drug would be faster from the stomach than from the small intestine.,0,multi,"This question can be solved by the knowledge that basic drugs are ionized in the acidic medium and vice-a-versa. This antihistaminic drug is a weak base and will be highly ionized in the acidic urine. As ionized drugs cannot be reabsorbed in the nephron, urinary acidifying agents like NH4Cl will accelerate the excretion of this agent. On the other hand, NaHCO3 will decrease its excretion by increasing the unionized form. Blood pH is slightly alkaline (7.4) whereas gastric pH is highly acidic. Basic drugs are ionized more in the acidic pH, therefore option (c) is false. Only unionized molecules can cross the membranes, therefore more drug will be absorbed by the small intestine (alkaline pH).",Pharmacology,"Histamine, 5-HT and PGs","You are an assistant specializing in Pharmacology. Please select the correct option from the given choices for the following multiple-choice question related to Pharmacology. 
            Each question will have four options (A, B, C, or D). After selecting the correct option, provide a detailed explanation that includes the reasoning behind your choice, supported by relevant pharmacological knowledge and information.

            Please format your response in JSON as shown below:
            {
                ""Correct answer"": ""A"",
                ""Reasoning"": ""[Provide reasoning that clearly explains why option A is the correct choice, including relevant pharmacological details and knowledge.]""
            }

            Question:
            A three year old child is brought to the emergency depament having just ingested a large overdose of an antihistaminic drug. This drug is a weak base capable of entering most tissues including the brain. On physical examination the hea rate is 100/ minute, blood pressure is 110/60 mm Hg and the respiratory rate is 20/ minute. In this case of poisoning:

            Options:
            A) Urinary excretion would be accelerated by administration of NH4Cl, an acidifying agent
            B) Urinary excretion would be accelerated by administration of NaHCO 3, an alkalinizing agent
            C) More of the drug would be ionized at blood pH than at stomach pH
            D) Absorption of the drug would be faster from the stomach than from the small intestine.","{
""Correct answer"": ""A"",
""Reasoning"": ""The correct answer is A) Urinary excretion would be accelerated by administration of NH4Cl, an acidifying agent. 

As the antihistaminic drug is a weak base, it is expected to be mostly unionized at the acidic pH of the stomach (pH 1.5-3.5) and ionized at the slightly alkaline pH of the blood (pH 7.4). This is because weak bases are more soluble in acidic environments and tend to exist in their unionized form, making them more absorbed from the stomach. 

In the event of poisoning, the goal is to reduce the absorption and enhance the elimination of the toxin. Since the drug is a weak base, it would be ionized at the blood pH. Ionized drugs are not reabsorbed in the kidneys and are excreted in the urine more effectively. By administering NH4Cl, an acidifying agent, the urinary pH would become acidic, and the ionized form of the drug would be 'trapped' in the urine, increasing its excretion. This is known as 'ion trapping'. 

Option B is incorrect because alkalinizing the urine with NaHCO3 would increase the unionized form of the drug, reducing its excretion. Option C is incorrect because at blood pH, the drug would be more ionized, and at stomach pH, it would be more unionized. Option D is incorrect because although the absorption of the drug would be faster from the stomach due to its unionized form, it is not relevant to the management of poisoning.""
}"
